"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId"
"2025-03-24 20:32:09",1742848329790,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"hzdpq-1742848329754-4e4de0df0077","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1804,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:09",1742848329760,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"v4lwg-1742848329725-ad0f9db9e3de","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1756,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:09",1742848329569,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"fh2ng-1742848329534-252ae72b1e10","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1732,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:09",1742848329519,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"zk27h-1742848329481-db10e1056378","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1853,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:08",1742848328597,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/favicon.ico","GET","",500,"4hp8k-1742848328553-191fc6b03179","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",2069,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:07",1742848327844,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"r8tz8-1742848325764-2a69041e5eea","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:07",1742848327666,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"nsnpd-1742848325785-71f0b1e9cc2d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:07",1742848327640,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"r9m45-1742848325866-0344ac2180f7","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:07",1742848327474,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"cqr9g-1742848325451-9d00452a5e7e","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:07",1742848327425,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"kc48z-1742848325675-833fddad75b6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:07",1742848327425,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/favicon.ico","GET","",-1,"547tz-1742848325468-6e384eaf28aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:05",1742848325903,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"r9m45-1742848325866-0344ac2180f7","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1720,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:05",1742848325820,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"nsnpd-1742848325785-71f0b1e9cc2d","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1832,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:05",1742848325799,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"r8tz8-1742848325764-2a69041e5eea","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",2028,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:05",1742848325711,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"kc48z-1742848325675-833fddad75b6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1698,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:05",1742848325647,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"hn7dw-1742848323905-ba8be092eb89","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:05",1742848325525,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/favicon.ico","GET","",500,"547tz-1742848325468-6e384eaf28aa","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1879,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:05",1742848325493,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"cqr9g-1742848325451-9d00452a5e7e","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1960,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:04",1742848324780,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"fh2ng-1742848321435-1bd03c30fd27","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:04",1742848324696,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"5hjr6-1742848321309-e8fa8e179c78","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:04",1742848324658,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"xwc9t-1742848321288-83056a650fd6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:04",1742848324606,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"hpbn9-1742848321056-af56aa3be828","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:04",1742848324466,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"wb9h7-1742848321507-adf725a5801c","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:04",1742848324400,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",-1,"d9crb-1742848321142-85d646587c07","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",-1,"iad1",-1,-1,"Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.
Traceback (most recent call last):
File ""/var/task/vc__handler__python.py"", line 213, in <module>
if not issubclass(base, BaseHTTPRequestHandler):
^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: issubclass() arg 1 must be a class
Python process exited with exit status: 1. The logs above can help with debugging the issue.","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:03",1742848323941,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"hn7dw-1742848323905-ba8be092eb89","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1692,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:01",1742848321563,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"fh2ng-1742848321435-1bd03c30fd27","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1910,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:01",1742848321544,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"wb9h7-1742848321507-adf725a5801c","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1701,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:01",1742848321448,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"5hjr6-1742848321309-e8fa8e179c78","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1879,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:01",1742848321447,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"xwc9t-1742848321288-83056a650fd6","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1994,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:01",1742848321402,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"hpbn9-1742848321056-af56aa3be828","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1811,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
"2025-03-24 20:32:01",1742848321367,"youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app/","GET","",500,"d9crb-1742848321142-85d646587c07","vercel-screenshot/1.0","error","production","main","MISS","lambda","/run.py","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","youtube-transcript-downloader-htsbchfrs-pats-projects-b663c761.vercel.app","dpl_ExtzHqwVFqgXi3xGDK1BN8w4CEne",1774,"iad1",76,1024,"","prj_HkQlmcmZOETwnxgwGHb4JpfZHXc0"
